link,text,title,type
http://www.juzizhai.com/ju/1946.html,快乐悲伤，被你左右。——伊能静《一千遍我爱你》如果有一天，时间告诉我们爱情已经死亡，我也会欣然地接受，因为我知道我对爱的义无反顾，那一种纯粹，放弃自我，是我对爱最大的能量。所以如果有一天必须结束，我也会感激，我曾尽心尽力地去爱过。——伊能静《爱的练习本》所有的板砖都可以成为我接近真理的垫脚石。所有..,伊能静经典歌词 伊能静名言,名人名言
http://www.juzizhai.com/ju/1945.html,她什么都不记得了，却记住了我的不好。——张艺谋《归来》九月九酿新酒，好酒处在咱的手。好酒，喝了咱的酒，上下通气不咳嗽;喝了咱的酒，滋阴壮阳嘴不臭;喝了咱的酒，一人敢走青刹口;喝了咱的酒，见了皇帝不磕头。一四七，三六九，九九归一跟我走。——张艺谋《红高粱》后来，我把高粱铺平了，她就躺下了，躺下我就痛快了..,张艺谋名言 张艺谋经典语录,名人名言
http://www.juzizhai.com/ju/1944.html,为什么最吓人的东西也会是最诱人的东西呢?那时她分辨不清她是因为渴望成为英雄而幻想去躺在铡刀下，还是越怕躺在铡刀下就越想躺在铡刀下。——铁凝《大浴女》不过你知道吗，在这个世界上，能用钱买到的东西都是便宜的。——铁凝《大浴女》我们都太喜欢等，固执地相信等待永远没有错，美好的岁月就这样一日又一日被等待消耗..,铁凝名言 铁凝语录,名人名言
http://www.juzizhai.com/ju/1943.html,他的品味不在于他买了什么，而在于他的生活风格甚至为人；他拥有的物质不能说明他，他拥有物质的方式才能道出他是个怎么样的人。——梁文道《味道·第一宗罪》有人说：幸福的人都沉默。百思不得其解，问一友人，对方淡然自若地答：因为幸福从不比较，若与人相比，只会觉得自己处境悲凉。——梁文道《常识》读一些无用的书..,梁文道名言 梁文道经典句子,名人名言
http://www.juzizhai.com/ju/1942.html,人生的努力，总向光明的方面走，这是人类向上的自然动机……——李大钊谁对时间越吝啬，时间对谁越慷慨。要时间不辜负你，首先你要不辜负时间，抛弃时间的人，时间也抛弃他。——李大钊求乐的人生观，才是自然的人生观，真实的人生观。我们应该顺其自然，立在真实上，求得人生的光明，不可陷入勉强虚伪境界，把真正人生都..,李大钊名言 李大钊名句 李大钊经典语录,名人名言
http://www.juzizhai.com/ju/1941.html,就让天真的姑娘们相信这个世界上还会有这样好心的少爷，相信有人会对她毫无理由地一往情深，相信自己有权利骄傲任性，做错什么都会被原谅。——桔子树《我的青春从爱你开始》爱上一个人能有多少理由？我觉得他好，便是全部。——橘子树《奢侈品男人》爱情能有多久？繁华散尽，不过是弹指间的事，宁愿多个好友，或者，家人..,桔子树名言 桔子树经典语录,名人名言
http://www.juzizhai.com/ju/1939.html,"国家之本，在于人民。——孙中山以吾人数十年必死之生命，立国家亿万年不死之根基，其价值之重可知。——孙中山革命尚未成功,同志仍须努力。——孙中山天下为公——孙中山吾志所向，一往无前，愈挫愈奋，再接再厉。——孙中山少数人有钱是假富，要多数人有钱才是真富。——孙中山《孙中山全集》自己应为之事，勿求他人；今..",孙中山名言 孙文语录 孙中山经典句子,名人名言
http://www.juzizhai.com/ju/1938.html,外交，是指处理国与国之间关系的方法，但它还有另外一个通俗的解释——用最礼貌的方式，说出最肮脏的话——当年明月能改的，叫做缺点，不能改的，叫做弱点。——当年明月《明朝那些事儿》知道结局是悲剧，也无法改变，却依然要继续，这就是人生的最大悲哀。——当年明月《明朝那些事儿》中国历史上，共同创业的人大都逃不..,当年明月名言 当年明月经典语录,名人名言
http://www.juzizhai.com/ju/1937.html,我要你相信温暖，美好，信任，尊严，坚强这些老掉牙的字眼。我不要你颓废，空虚，迷茫，糟践自己，伤害别人。你要有强大的内心。要有任凭时间流逝，不会磨折和屈服的信念。不是因为在象牙塔中，才说出我爱世界这样的话。是知道外面的黑，脏，丑陋之后，还要说出这样的话。——柏邦妮《给妹妹的一封信》如果够成熟，就该知..,柏邦妮名言 柏邦妮经典语录|语句,名人名言
http://www.juzizhai.com/ju/1936.html,你是第一个发现我，越面无表情越是心里难过，所以当我不肯落泪地颤抖，你会心疼地抱我在胸口，你比谁都还了解我，内心的渴望比表面来得多，所以当我跌断翅膀的时候，你不扶我但陪我学忍痛。——姚若龙《看得最远的地方》有的人说不清哪里好但就是谁都替代不了——姚若龙《遗失的美好》我怀念的是争吵以后，还是想要爱你的..,姚若龙名言 姚若龙经典句子,名人名言
http://www.juzizhai.com/ju/1935.html,不真正做一件事、爱一个人，你就无法对这件事、这个人失去兴趣。——丁丁张《人生需要揭穿》爱最大的苦恼在于你让我得病，可你又是我的药。——丁丁张《人生需要揭穿》我们爱过的人渣，像是生命中一个个的里程碑，告诉我们到达了哪里，又曾经经过了什么。那些无法面对的，其实根本早已过去，像喝过的中药，当日那么苦，却..,丁丁张语录 丁丁张名言 丁丁张经典语句,名人名言
http://www.juzizhai.com/ju/1933.html,老有人来问我，你是怎么成功的？妈的我没想到成功。我画画，因为我喜欢。我不记得小时候有过“成功”的说法。成功观害死人。你要去跟人比。第一名还是第二名，挣一亿还是挣两亿......我对一切需要“比”的事物没有反应。我画《西藏组画》时就是为了远离当时的“正确”。我现在的画，也是远离美国或中国的主流。我知道我的..,陈丹青名言 陈丹青经典语录,名人名言
http://www.juzizhai.com/ju/1932.html,狼狈不堪：你是没赶上我好的时候……这两年，是有点虚了。——冯小刚《非诚勿扰2》牵着你的手，就象左手牵右手没感觉，但砍下去也会疼＊—冯小刚《一声叹息》你在，或是不在，我就在这里，不悲不喜。你念，或是不念，情就在这里，不来不去。你爱，或是不爱，爱就在这里，不增不减。你跟，或者不跟，我的手就在你手里，不舍..,冯小刚名言 冯小刚语录 冯小刚经典句子,名人名言
http://www.juzizhai.com/ju/1931.html,没结婚的女人是燕子，自由自在。结婚的女人是鸽子，到点就回来。有了孩子的女人是鸭子，屁股后面跟一串。——六六《王贵与安娜》把时间花在进步上，而不是抱怨上，这就是成功的秘诀。——六六该有主心骨的时候能镇得住场，不该有的时候能心安理得躲一旁不多话；会爱人，会关心人，会牵挂人，但不缠人；有思想，有理想，有..,六六经典语录 六六名言,名人名言
http://www.juzizhai.com/ju/1930.html,1.天地不仁，以万物为诌狗2.铃铛咽，百花凋，人影渐瘦鬓如霜。深情苦，一生苦，痴情只为无情苦3.九幽阴灵，诸天神魔，以我血躯，奉为牺牲。三生七世，永堕阎罗，只为情故，虽死不悔4.在你的眼中，所谓的世间，便是由你们人族当家作主的吧？天生万物，便是为了你们人族任意索取，只要有任何反抗，便是为祸世间、害人不浅，..,萧鼎名言 萧鼎语录 萧鼎经典句子,名人名言
http://www.juzizhai.com/ju/1929.html,我在别的同学处第一次见着了布哈林的共产主义ABC及马克思恩格斯的共产党宣言，但我只翻得一翻，没有看下去，可比小时在湖村看见传道者颁发的小册子马克福音，马太福音，之类，那洋纸的印刷气味及插画耶稣与门徒的彩色光影……——胡兰成《今生今世》愿使岁月静好，现世安稳。——胡兰成《和张爱玲结婚的婚书》我本自视聪明..,胡兰成名言 胡兰成经典句子,名人名言
http://www.juzizhai.com/ju/1928.html,音乐是没有高低级之分，有一些人推崇古典音乐，不知是基于什么样的滑稽心态。今日称之为古典音乐者，昔年也一样是流行音乐；今日之流行音乐，若干年之后，也就成了古典音乐。——倪匡人类之所以有进步的主要原因是下一代不听上一代的话。——倪匡有美丽，有青春，阳光灿烂，秋风凉爽，不饥，不寒，感情上有一定的寄托，有..,倪匡名言 倪匡名句|语录|句子,名人名言
http://www.juzizhai.com/ju/1827.html,我的生死，我的爱恨，皆是我自己抉择，我不后悔，也不痛苦。这是我自己选择的道路，我不需要怜悯，亦没必要动遥生也是我，死也是我。胜固欣然，败也从容。——天衣有风《凤囚凰》欢笑是我，悲伤是我，爱着的是我，恨着的也是我，痛苦挣扎的是我，不能舍弃的是我，从来都是我一个人的独角戏……而他坐壁上观，微微冷笑。—..,天衣有风名言 天衣有风经典句子|语录,名人名言
http://www.juzizhai.com/ju/1826.html,互联网带来了便利，改变了生活娱乐方式、信息传播方式等等。但这扁平化的虚拟真实交杂的世界，却也带来了恐怖。人们从未如此空前地乐意展示自我，而其面对的是整个世界。当有人说通过我的名字查到了我的各种信息，着实让人有种不寒而栗的感觉。这就是互联网＊—罗振宇《罗辑思维》你面前有三个政治家，我告诉你他们的基本..,罗振宇经典语录 罗振宇经典句子,名人名言
http://www.juzizhai.com/ju/1825.html,你的手冰凉凉的，那些练刀练出来的硬茧，每一次我看见，都不敢触摸。秀莲，江湖里卧虎藏龙，人心里何尝不是？刀剑里藏凶，人情里何尝不是？我诚心诚意地把青冥剑交出来，却带给我们更多的麻烦。——李安《卧虎藏龙》人生就是不断地放下，然而痛心的是，我还没来得及与你们好好告别。——李安《少年派的奇幻漂流》Ifeveryu..,李安名言 李安语录 李安经典句子,名人名言
http://www.juzizhai.com/ju/1824.html,“在这年头，谁能帮我发财就是最大的爱。”——许鞍华《姨妈的后现代生活》好多东西都没了，就象是遗失在风中的烟花，让我来不及说声再见就已经消逝不见。——许鞍华《男人四十》即使没有别人给你理由，生命依然值得坚持。——许鞍华《桃姐》人生最甜蜜的欢乐，都是忧伤的果实；人生最纯美的东西，都是从苦难中得来的。我..,许鞍华电影台词 许鞍华经典语录,名人名言
http://www.juzizhai.com/ju/1823.html,在生存面前那纯洁的理想原来是那么脆弱不堪你站在这繁华的街上找不到你该去的方向你站在这繁华的街上感觉到从来没有的慌张——许味那一年》曾梦想仗剑走天涯，看一看世界的繁华——许味曾经的你》心中那自由的世界是如此的清澈高远。——许味蓝莲花》每一次难过的时候，就独自看一看大海。——许味曾经的你》如今我已飞的..,许巍名言 许巍经典语录,名人名言
http://www.juzizhai.com/ju/1821.html,得失心不放下，想要不痛苦，都不可能。——慧律法师《佛心慧语》当你要开口说话时，你所说的话必须比你的沉默更有价值才行。——慧律法师静坐常思己过，闲谈莫论人非。——慧律法师《佛心慧语》世界上有一种生意是永远亏本，那就是发脾气。——慧律法师《佛心慧语》看看十年前的种种计较，今觉可笑，若十年后反观今日的争..,慧律法师名言 慧律法师经典语句|语录,名人名言
http://www.juzizhai.com/ju/1822.html,一般说，如果感动了我，我一辈子也记得祝——黄永玉《沿着塞纳河到翡冷翠》明确的爱，直接的厌恶，真诚的喜欢。站在太阳下的坦荡，大声无愧地称赞自己。——黄永玉《沿着塞纳河到翡冷翠》我们心底“不信任”的基础太深了，辜负了太多的好意。——黄永玉《沿着塞纳河到翡冷翠》翡冷翠是个既有文化而又遍地同情和幽默的地方..,黄永玉名言,名人名言
http://www.juzizhai.com/ju/1820.html,看见那些博士论文了吗？一本一本堆得顶到了天花板，冬天阳光照进来，藏蓝书皮儿上烫金的名字就亮了起来，变成一个个模模糊糊的光晕，让人想起黄昏时墓地里一座座石碑。我人还没入土，可这学术墓地里已经有了我的一隅。这竟然就是我的世界，我竟然就是生活其中几十年的世界！这也算是生活！可这就是我的生活＊—孟京辉《盗..,孟京辉经典语录,名人名言
http://www.juzizhai.com/ju/1819.html,在爱里，我们倾其所有依然修不到满分。在爱里，我们恨不得粉身碎骨去谱写至死不渝的传奇。然而，当爱情焚烧殆尽，当他们背道而驰，疼痛终是逼出了心底的那滴眼泪。——沐清雨《听说爱会来》时间的齿轮不会为谁的失意而停留，人，不可能挽留住季节。哪怕，那季节里有刻骨铭心的感情，有无法遗忘的人，依然会悄无声息地流走..,沐清雨名言 沐清雨经典语录,名人名言
http://www.juzizhai.com/ju/1818.html,要学会尊重，尊重身边所有的人，尊重人山人海中和你擦身而过的陌生人，尊重宇宙的各种生物，当然也更要尊重自己。——唐欣恬《裸婚》：“我没车，没钱，没房，没钻戒，但我有一颗陪你到老的心，等到你老了，我依然背着你，我给你当拐杖，等你没牙了，我就嚼碎了喂给你，我一定等你死后我在死，要不把你一个人留在这世界上..,唐欣恬经典语录,名人名言
http://www.juzizhai.com/ju/1817.html,虽是日常的情景，可因为多，也能堆积一个惊心动魄。——王安忆《长恨歌》我们要的东西似乎有了，却不是原来以为的东西；我们都不知道要什么了，只知道不要什么；我们越知道不要什么，就越不知道要什么。——王安忆《窗外与窗里》一次次恋爱说是过去，其实都留在了脸上。人是怎么老的？就是这么老的！胭脂粉都是白搭，描画..,王安忆名言 王安忆经典语录,名人名言
http://www.juzizhai.com/ju/1816.html,"在我眼里，幸福只是一种事后回忆，是一种情绪的总结。以我的经验，人在幸福中是很难察觉到幸福的。生活的节奏便是人们内心节奏，无论快慢都是人内心的诉求。——石康《那些不值钱的经验》人是不怕受罚的,生而为人,本身就是最深刻的惩罚。——石康人生总是很累的，你现在不累，以后就会更累。——石康我说我喜欢你，我就是..",石康经典语录 石康经典语句,名人名言
http://www.juzizhai.com/ju/1814.html,明知道是错误，可在注定的悲剧里，你依旧要行走下去，哪怕是在不属于自己的空间生存，依然要维持着呼吸。——白落梅《西风多少恨，吹不散眉弯》在这个光怪陆离的人间，没有谁可以将日子过得行云流水。但我始终相信，走过平湖烟雨，岁月山河，那些历尽劫数、尝遍百味的人，会更加生动而干净。时间永远是旁观者，所有的过程..,白落梅经典语录 白落梅名人名言句子,名人名言
http://www.juzizhai.com/ju/1813.html,活动了，有可能一无所获，这是机会成本；不活动，天上不会掉馅饼，这也符合经济学原理。——小桥老树《官路风流》一直提拔不上去的原因，（往往）有三大主因：一不送，二不拍，三不吹。——小桥老树《官路风流》要主动，不要等着领导来了解你，要主动接触领导，理论联系实际，密切联系领导，才能不断进步。——小桥老树《..,小桥老树作品经典语录,名人名言
http://www.juzizhai.com/ju/1812.html,寡言的人，就是不断思考的人＊—刘震云《我不是潘金莲》生活本没有输赢，但如果你一旦有了胜负心，那你一定是输家。——刘震云《手机》一个人的孤独不是孤独，一个人找另一个人，一句话找另一句话，才是真正的孤独——刘震云《一句顶一万句》你变了，我变了，遇到金钱，遇到困难。——刘震云《手机》我活了七十岁，明白一..,刘震云名言 刘震云经典语录,名人名言
http://www.juzizhai.com/ju/1811.html,如果你只有一种表达方式，对方可能会觉得太过浅显，女人绝对不止一种情感。——黄霁《夫妻那些事》别愁眉苦脸的，不论开心还是烦恼，你都应该享受它，老公对我好呢，我就享受幸福，老公对我不好，我就享受自由，这才是聪明女人。——黄霁《夫妻那些事》男人有才华的长得丑，长得帅的不挣钱，挣钱多的不顾家，顾家的没出息..,黄霁经典语录,名人名言
http://www.juzizhai.com/ju/1809.html,这双眼睛习文可以治国安邦，习武则可能统领千军万马。——陈忠实《白鹿原》世事你不经它，你就摸不准它。世事就俩字：福祸。俩字半边一样，半边不一样，就是说，俩字相互牵连着。就好比箩面的箩筐，咣当摇过去是福，咣当摇过来就是祸。所以说你么得明白，凡遇到好事的时光甭张狂，张狂过头了后边就有祸事;凡遇到祸事的时光..,陈忠实经典语录,名人名言
http://www.juzizhai.com/ju/1810.html,女人总比男人麻烦。——宁浩《黄金大劫案》胳膊拧不过大腿，何况他就是个中指。——宁浩《黄金大劫案》我看不了这个不人道!——宁浩《黄金大劫案》欠上帝五元。恩讲究!——宁浩《黄金大劫案》当把你完全孤立起来，把你与动物放在一起，就会剥茧抽丝地看到你真正样貌是怎样的。——宁浩无异于以卵击石也，又以卵击石，你咋..,宁浩经典语录 宁浩电影台词,名人名言
http://www.juzizhai.com/ju/1808.html,用你的梦想和理想引领你的一生，要用感恩、真诚、助人圆梦的心态引领你的一生，要用执着、无惧、乐观的态度引领你的一生。如果你做到了这些，因缘会给你一切你所应得的。——李开复《世界因你不同》不要只是“过一生”，而是要用你的梦想引领你的一生，要用感恩、真诚、助人圆梦的心态引领你的一生，要用执著、无惧、乐观..,李开复经典语录 李开复名言,名人名言
http://www.juzizhai.com/ju/1807.html,我们年轻时坚持一些自己认为是正确的东西的时候，总有些长辈，完全是出于善意好心，过来提醒你，告诉你这个社会不像你想的那样，如果你要想怎么样，就必须怎么怎么样。这种话你是不是听过很多次啊？我长大的过程中也不断地听到这种的话，我从来都不听，我就一直坚持我年轻时认为是正确的东西。——罗永浩《我的奋斗》我不..,罗永浩名人名言 罗永浩经典语录,名人名言
http://www.juzizhai.com/ju/1669.html,内外相应，言行相称。——韩非立志难也，不在胜人，在自胜——韩非子夫妻者，非有骨肉之恩也。爱则亲，不爱则疏。——韩非《韩非子》君爱桃李花，桃李花易飘，妾怜松柏色，松柏色难凋。——韩非《韩非子·难一》儒以文乱法，侠义武犯禁。——韩非《五蠹》千丈之堤，以蝼蚁之穴溃；百尺之室，以突隙之烟焚。——韩非子君子..,韩非子名言名句 韩非子语录,名人名言
http://www.juzizhai.com/ju/1668.html,我相信我是属于特别另类的那一群姑娘，另类的意思就是另一个类别，这个类别里的姑娘生来就是为那些招男生喜欢整天冥思苦想怎么拒绝男生的女生偿还债务的，所以没有男生喜欢我们，我们的命运只有两条，一是暗恋，一是炮灰。悲催的是，这两点我都占上了。——刘小备《姑娘，前方有狼》我不敢确定是不是有某些对我抱有幻想的..,刘小备经典语录,名人名言
http://www.juzizhai.com/ju/1667.html,知己知彼，百战不殆；不知彼而知己，一胜一负；不知彼不知己，每战必殆。——孙子《攻谋第三》战势不过奇正，奇正之变，不可胜穷也。——孙武兵者，诡道也。故能而示之不能，用而示之不用，近而示之远，远而示之近。利而诱之，乱而取之，实而备之，强而避之，怒而扰之，卑而骄之，佚而劳之，亲而离之。攻其无备，出其不意..,孙子名言名句,名人名言
http://www.juzizhai.com/ju/1666.html,真放肆不在饮酒放荡，假矜持偏要慷慨激昂。万事留一线，江湖好相见。——郭德纲《过得刚好》想出名，先出书；想出书，先出事——郭德纲人在天涯，身不由己，风雨踏歌行。江湖子弟，拿得起来放得下。放不下，也得放。活一百岁的没几个人，开心就笑，不开心待会儿再笑。高高兴兴比什么都强，跟谁较劲都是跟自己较劲。一辈子..,郭德纲语录 郭德纲经典语录 郭德纲语录名言大全,名人名言
http://www.juzizhai.com/ju/1665.html,道德当身，不以物惑。——管仲勿烦勿乱，和乃自成，能正能静，然后能定，执一不失，能君万物，是故止怒莫若诗，去忧莫若乐，节乐莫若礼，守礼莫若敬，守敬莫若静，内静外敬，能反其性，性将大定。——管子仓廪实而知礼节，衣食足而知荣辱。——管子士不厌学，故能成其圣。——管仲礼义廉耻，国之四维，四维不张，国乃灭亡..,管仲名言名句,名人名言
http://www.juzizhai.com/ju/1664.html,依潜力的大小和爆发力的强度来说，男人不过只是男人，而女人则不然。每一个女人都像是一颗核子弹，不发挥潜力则罢，一旦发挥起来，能把全世界人的眼珠都吓得暴出来。——柏杨《柏杨妙语录》要想改变我们中国人的丑陋形象，只有从现在开始，每个人都想办法把自己培养成鉴赏家。我们虽然不会演戏，却要会看戏，不会看戏的看..,柏杨经典语录,名人名言
http://www.juzizhai.com/ju/1663.html,"明王不徒立，百姓不虚至。——晏子《晏子春秋》圣人千虑,必有一失;愚人千虑。必有一得。——晏子《晏子春秋》桔生淮南则为橘，生于淮北则为枳。——晏子衣莫若新，人莫若故。——晏婴富贵不傲物，贫贱不易行。——晏子廉者，政之本也；谦者，德之主也。——晏子《晏子春秋》凡有血气者，皆有争心。怨利生孽，维义可以为长..",晏子名言名句,名人名言
http://www.juzizhai.com/ju/1662.html,有狐绥绥，在彼淇梁。心之忧矣，之子无裳。——诗经《诗经·卫风·有狐》知我者谓我心忧，不知我者谓我何求。——诗经《黍离》死生契阔，与子成说。执子之手，与子偕老。——诗经《邶风击鼓》青青子衿，悠悠我心，纵我不往，子宁不嗣音。——诗经《诗经》诗经——《子衿》青青子衿，悠悠我心。纵我不往，子宁不嗣音？青青..,诗经名言名句,名人名言
http://www.juzizhai.com/ju/1661.html,凄凄复凄凄，嫁娶不须啼——卓文君《白头吟》愿得一心人，白首不相离。——卓文君《白头吟》闻君有二意，故来相决绝。愿得一心人，白首不相离——卓文君《白头吟》白头吟皑如山上雪，蛟若云间月。闻君有两意，故来相决绝。今日斗酒会，明旦沟水头。躞蹀御沟上，沟水东西流。凄凄复凄凄，嫁娶不须啼。愿得一心人，白头不相..,卓文君诗句精选 卓文君诗句名句,名人名言
http://www.juzizhai.com/ju/1660.html,人皆知有用之用，而莫知无用之用也。（人们都知道有用的用处，但不懂得无用的更大用处。）——庄子浮生若梦。若梦非梦，浮生何如？如梦之梦。——庄子《如梦之梦》相濡以沫，不如相忘于江湖——庄子《庄子·大宗师》尾生与女子期于梁下，女子不来，水至不去，抱梁柱而死。——庄子《庄子》子非鱼，安知鱼之乐？——庄子《..,庄子经典语录,名人名言
http://www.juzizhai.com/ju/1659.html,智者千虑，必有一失；愚者千虑，必有一得。——司马迁《史记》高山仰止，景行行止。虽不能至，心向往之。——司马迁《史记》飞鸟尽，良弓藏；狡兔死，走狗烹。——司马迁《史记》不知其人，则不为其友。——司马迁《史记》盖西伯拘而演《周易》；仲尼厄而作《春秋》；屈原放逐，乃赋《离骚》；左丘失明，厥有《国语》；孙..,司马迁诗句 司马迁名句,名人名言
http://www.juzizhai.com/ju/1658.html,人法地，地法天，天法道，道法自然。——老子《道德经》上善若水，水善利万物而不争。——老子《道德经》1、你高，我便退去，决不淹没你的优长；2、你低，我便涌来，决不暴露你的缺陷；3、你动，我便随行，决不撇下你的孤单；4、你静，我便长守，决不打扰你的安宁；5、你热，我便清凉，决不激化你的沸腾；6、你冷，我便沸..,老子名言 老子经典语录,名人名言
http://www.juzizhai.com/ju/1657.html,积爱成福，积怨则祸——淮南子塞翁失马，焉知非福。——淮南子《人间训》用众人之力，则无不胜也——淮南子“民无廉耻，不可治也。非修礼义，廉耻不立。民不知礼义，法弗能正也。”引——淮南子《淮南子》行同趋同，千里相从；行不合趋不同，对门不通——淮南子大人不责小人过，哪个小人没罪过——淮南子矩不正，不可为方..,淮南子名言名句,名人名言
http://www.juzizhai.com/ju/1656.html,审定有无与其实虚，随其嗜欲以见其志意。——鬼谷子《鬼谷子》这个世上，胜者生，而败者亡，在世事的胜负面前，生与死不过是必然的因果。——鬼谷子《秦时明月》小人谋身，君子谋国，大丈夫谋天下。——鬼谷子执形而论相，管中窥豹也。不离形，不拘法，视于无形，听于无声，其相之善者也。——鬼谷子《相辨微芒》以阳求阴..,鬼谷子经典语录精选,名人名言
http://www.juzizhai.com/ju/1655.html,论大功者不录小过，举大善者不疵细瑕。——班固临渊羡鱼，不如退而结网;扬汤止沸，不如釜底抽薪——班固《汉书·董仲舒传》民者，弱而不可胜，愚而不可欺也。——班固少成若天性，习惯如自然。——班固一日一钱，千日千钱，绳锯木断，水滴石穿。——班固公之为言，公正无私也——班固猛虎处深山，百兽震恐；乃在槛阱之中，..,班固名言名句,名人名言
http://www.juzizhai.com/ju/1654.html,皋兰被径兮，斯路渐。湛湛江水兮，上有枫。目极千里兮，伤春心。魂去归来兮，哀江南。——屈原《招魂》入不言兮出不辞，乘回风兮载云旗。悲莫悲兮生别离，乐莫乐兮新相知。——屈原《九歌·少司命》路漫漫其修远兮，吾将上下而求索。——屈原《离骚》惟草木之零落兮，恐美人之迟暮——屈原《离骚》与天地兮同寿，与日月兮..,屈原诗词 屈原千古名句,名人名言
http://www.juzizhai.com/ju/1653.html,谋先事则昌，事先谋则亡。——刘向《说苑》山有木兮木有枝心悦君兮君不知。——刘向《越人歌》少而好学，如日出之阳；壮而好学，如日中之光；老而好学，如炳烛之明。——刘向《说苑》与善人居，如入兰芷之室，久而不闻其香，则与之化矣。与恶人居，如入鲍鱼之肆，久而不闻其臭，亦与之化矣。——刘向《说苑》书犹药也，善..,刘向名言诗句,名人名言
http://www.juzizhai.com/ju/1652.html,法不仁，不可以为法。——墨子志不强者智不达，言不信者行不果。据财不能以分人者，不足与友。守道不笃，偏物不博，辩是非不察者，不足与游。——墨子食必常饱，然后求美；衣必常暖，然后求丽；居必常安，然后求乐。——墨子言不信者，行不果。——墨子君子不镜于水，而镜于人。镜于水，见面之容，镜于人，则知吉与凶。—..,墨子名言 墨子语录,名人名言
http://www.juzizhai.com/ju/1651.html,我不是你的糖果，粉碎的为什么是我？我不是你的糖果，我是你的现实生活。我不是你的糖果，粉碎的为什么是我？反正不会是沉默，如果你现在有什么想打破。——黄伟文《糖果粉碎者》来年陌生的是昨日最亲的某某——黄伟文《最佳损友》我也笑我原来是个天生的野孩子连没有幸福都不介意——黄伟文《野孩子》美景良辰未细赏，我..,黄伟文经典歌词|语录,名人名言
http://www.juzizhai.com/ju/1650.html,国将兴，必贵师而重傅。——荀子不登高山，不知天之高也；不临深溪，不知地之厚也。——荀子《劝学》岁不寒，无以知松柏；事不难，无以知君子。——荀子《荀子》学不可以已。青，取之于蓝，而青于蓝；冰，水为之，而寒于水。——荀子《劝学》道虽迩，不行不至；事虽小，不为不成。——荀况吾尝终日而思矣，不如须臾之所学..,荀子名言 荀子语录,名人名言
http://www.juzizhai.com/ju/1617.html,夫学须志也，才须学也，非学无以广才，非志无以成学。——诸葛亮非淡泊无以明志，非宁静无以致远——诸葛亮《戒子篇》欲思其利，必虑其害，欲思其成，必虑其败——诸葛亮静以修身，俭以养德。——诸葛亮夫知人之性，莫难察焉。美恶既殊，情貌不一，有温良而为诈者，有外恭而内欺者，有外勇而内怯者，有尽力而不忠者。然知..,诸葛亮名言 诸葛亮名句精选 诸葛亮经典句子,名人名言
http://www.juzizhai.com/ju/1616.html,1、终于明白，有些路，只能一个人走。那些邀约好同行的人，一起相伴雨季，走过年华，但有一天终究会在某个渡口离散。红尘陌上，独自行走，绿萝拂过衣襟，青云打湿诺言。山和水可以两两相忘，日与月可以毫无瓜葛。那时候，只一个人的浮世清欢，一个人的细水长流。2、都说世相迷离，我们常常在如烟世海中丢失了自己，而凡尘..,林徽因语录,名人名言
http://www.juzizhai.com/ju/1615.html,譬如小水长流，则能穿石。若行者之心，数数懈废，譬如钻火，未热而息；虽欲得火，火难可得。是名精进。——鸠摩罗什《佛遗教经》＂人生如梦幻泡影，如露亦如电＂——鸠摩罗什《金刚经》无以睡眠因缘，令一生空过，无所得也。——鸠摩罗什《佛遗教经》是故当知，世皆无常，会必有离，勿怀忧恼，世相如是。当勤精进，早求解..,鸠摩罗什佛经,名人名言
http://www.juzizhai.com/ju/1614.html,"　　1.不为失败找借口,只为成功找方法.　　2.尊严来自实力,实力来自拼搏!　　3.赢家总有一个计划,输家总有一个借口.　　4.努力不一定成功,放弃肯定失败.　　5.雄鹰可以飞得晚,但一定要飞得高.　　6.专注=效率　　7.人生需要时时提醒..",李嘉诚的经典名言,名人名言
http://www.juzizhai.com/ju/1613.html,神龟虽寿，犹有竟时——曹操青青子衿，悠悠我心。但为君故，沉吟至今。——曹操《短歌行》对酒当歌，人生几何？譬如朝露，去日苦多。——曹操宁我负人，毋人负我。——曹操宁教我负天下人，休叫天下人负我＊—曹操老驥伏枥，志在千里。烈士暮年，壮心不已。——曹操夫英雄者，胸怀大志，腹有良谋，有包藏宇宙之机，吞吐天..,曹操诗歌精选 曹操的诗词精选 曹操名句,名人名言
http://www.juzizhai.com/ju/1612.html,缘分像一本书。翻的不经意会错过童话读得太认真又会流干眼泪。有时候看着电视里的悲欢离合，就会泣不成声，感觉人生很多事情，真的说不清楚，而由一些话语也许都是我们一直找寻的答案。1.莎士比亚说:再好的东西，都有失去的一天；再深的记忆，也有淡忘的一天。再爱的人，也有远走的一天；再美的梦，也有苏醒的一天。该放弃..,这些话也许是你一輩子寻找的答案,名人名言
http://www.juzizhai.com/ju/1611.html,丈夫四海志，万里犹比邻——曹植翩若惊鸿，婉若游龙，荣曜秋菊，华茂春松。仿佛兮若轻云之蔽月，飘飘兮若流风之回雪。远而望之，皎若太阳升朝霞；迫而察之，灼若芙蕖出渌波。——曹植《洛神赋》天称其高乾，以无不覆；地称其广者，以无不载；日月称其明者，以无不照；江河称其大者，以无不容。——曹植《求通亲表》今日乐..,曹植诗词 曹植名句名言,名人名言
